x,y,z,speed,time,theta,longitude,latitude,altitude
197502.2188,2502770.931,102.42,2.5,1577503922,1.065174451,114.0576841,22.6049024,102.42
197502.2505,2502770.974,102.42,2.483333349,1577503922,1.065174451,114.0576844,22.6049028,102.42
197502.2505,2502770.974,102.42,2.483333349,1577503922,1.065174451,114.0576844,22.6049028,102.42
197502.272,2502771.018,102.42,2.483333349,1577503922,1.065174451,114.0576846,22.6049032,102.42
197502.272,2502771.018,102.42,2.483333349,1577503922,1.065174451,114.0576846,22.6049032,102.42
197502.2934,2502771.062,102.42,2.483333349,1577503922,1.065174451,114.0576848,22.6049036,102.42
197502.2934,2502771.062,102.42,2.483333349,1577503922,1.065174451,114.0576848,22.6049036,102.42
197502.3252,2502771.106,102.42,2.483333349,1577503922,1.065174451,114.0576851,22.604904,102.42
197502.3252,2502771.106,102.42,2.483333349,1577503922,1.065174451,114.0576851,22.604904,102.42
197502.3466,2502771.15,102.42,2.483333349,1577503922,1.065174451,114.0576853,22.6049044,102.42
197502.3466,2502771.15,102.42,2.483333349,1577503922,1.065174451,114.0576853,22.6049044,102.42
197502.3681,2502771.194,102.42,2.483333349,1577503922,1.065523517,114.0576855,22.6049048,102.42
197502.3681,2502771.194,102.42,2.483333349,1577503922,1.065523517,114.0576855,22.6049048,102.42
197502.3998,2502771.237,102.42,2.483333349,1577503922,1.065523517,114.0576858,22.6049052,102.42
197502.3998,2502771.237,102.42,2.483333349,1577503922,1.065523517,114.0576858,22.6049052,102.42
197502.4213,2502771.281,102.42,2.483333349,1577503922,1.065523517,114.057686,22.6049056,102.42
197502.4213,2502771.281,102.42,2.483333349,1577503922,1.065523517,114.057686,22.6049056,102.42
197502.4427,2502771.325,102.42,2.483333349,1577503922,1.065523517,114.0576862,22.604906,102.42
197502.4427,2502771.325,102.42,2.483333349,1577503922,1.065523517,114.0576862,22.604906,102.42
197502.4745,2502771.369,102.42,2.466666699,1577503922,1.065523517,114.0576865,22.6049064,102.42
197502.4745,2502771.369,102.42,2.466666699,1577503922,1.065523517,114.0576865,22.6049064,102.42
197502.4959,2502771.413,102.42,2.466666699,1577503922,1.065523517,114.0576867,22.6049068,102.42
197502.4959,2502771.413,102.42,2.466666699,1577503922,1.065523517,114.0576867,22.6049068,102.42
197502.5171,2502771.446,102.42,2.466666699,1577503922,1.065523517,114.0576869,22.6049071,102.42
197502.5171,2502771.446,102.42,2.466666699,1577503922,1.065523517,114.0576869,22.6049071,102.42
197502.5171,2502771.446,102.42,2.466666699,1577503922,1.065523517,114.0576869,22.6049071,102.42
197502.5489,2502771.489,102.42,2.466666699,1577503922,1.06569805,114.0576872,22.6049075,102.42
197502.5703,2502771.533,102.43,2.466666699,1577503922,1.06569805,114.0576874,22.6049079,102.43
197502.5703,2502771.533,102.43,2.466666699,1577503922,1.06569805,114.0576874,22.6049079,102.43
197502.5918,2502771.577,102.43,2.452777863,1577503922,1.065872583,114.0576876,22.6049083,102.43
197502.5918,2502771.577,102.43,2.452777863,1577503922,1.065872583,114.0576876,22.6049083,102.43
197502.6235,2502771.621,102.43,2.452777863,1577503922,1.065872583,114.0576879,22.6049087,102.43
197502.6235,2502771.621,102.43,2.452777863,1577503922,1.065872583,114.0576879,22.6049087,102.43
197502.645,2502771.665,102.43,2.452777863,1577503922,1.065872583,114.0576881,22.6049091,102.43
197502.645,2502771.665,102.43,2.452777863,1577503922,1.065872583,114.0576881,22.6049091,102.43
197502.645,2502771.665,102.43,2.452777863,1577503922,1.065872583,114.0576881,22.6049091,102.43
197502.6664,2502771.709,102.43,2.452777863,1577503922,1.066047116,114.0576883,22.6049095,102.43
197502.6982,2502771.752,102.43,2.452777863,1577503922,1.066047116,114.0576886,22.6049099,102.43
197502.6982,2502771.752,102.43,2.452777863,1577503922,1.066047116,114.0576886,22.6049099,102.43
197502.7196,2502771.796,102.43,2.452777863,1577503922,1.066047116,114.0576888,22.6049103,102.43
197502.7196,2502771.796,102.43,2.452777863,1577503922,1.066047116,114.0576888,22.6049103,102.43
197502.7411,2502771.84,102.43,2.436111212,1577503922,1.066047116,114.057689,22.6049107,102.43
197502.7411,2502771.84,102.43,2.436111212,1577503922,1.066047116,114.057689,22.6049107,102.43
197502.7726,2502771.873,102.43,2.436111212,1577503922,1.066221649,114.0576893,22.604911,102.43
197502.7726,2502771.873,102.43,2.436111212,1577503922,1.066221649,114.0576893,22.604911,102.43
197502.794,2502771.917,102.43,2.436111212,1577503922,1.066221649,114.0576895,22.6049114,102.43
197502.794,2502771.917,102.43,2.436111212,1577503922,1.066221649,114.0576895,22.6049114,102.43
197502.8155,2502771.961,102.43,2.436111212,1577503922,1.066221649,114.0576897,22.6049118,102.43
197502.8155,2502771.961,102.43,2.436111212,1577503922,1.066221649,114.0576897,22.6049118,102.43
197502.8369,2502772.005,102.43,2.436111212,1577503922,1.066221649,114.0576899,22.6049122,102.43
197502.8369,2502772.005,102.43,2.436111212,1577503922,1.066221649,114.0576899,22.6049122,102.43
197502.8687,2502772.048,102.44,2.436111212,1577503922,1.066221649,114.0576902,22.6049126,102.44
197502.8687,2502772.048,102.44,2.436111212,1577503922,1.066221649,114.0576902,22.6049126,102.44
197502.8901,2502772.092,102.44,2.419444561,1577503922,1.066396182,114.0576904,22.604913,102.44
197502.8901,2502772.092,102.44,2.419444561,1577503922,1.066396182,114.0576904,22.604913,102.44
197502.9116,2502772.136,102.44,2.419444561,1577503922,1.066396182,114.0576906,22.6049134,102.44
197502.9116,2502772.136,102.44,2.419444561,1577503922,1.066396182,114.0576906,22.6049134,102.44
197502.9433,2502772.18,102.44,2.419444561,1577503922,1.066570715,114.0576909,22.6049138,102.44
197502.9433,2502772.18,102.44,2.419444561,1577503922,1.066570715,114.0576909,22.6049138,102.44
197502.9645,2502772.213,102.44,2.419444561,1577503922,1.066570715,114.0576911,22.6049141,102.44
197502.9645,2502772.213,102.44,2.419444561,1577503922,1.066570715,114.0576911,22.6049141,102.44
197502.986,2502772.257,102.44,2.419444561,1577503922,1.066570715,114.0576913,22.6049145,102.44
197502.986,2502772.257,102.44,2.419444561,1577503922,1.066570715,114.0576913,22.6049145,102.44
197503.0177,2502772.3,102.44,2.419444561,1577503922,1.066745247,114.0576916,22.6049149,102.44
197503.0177,2502772.3,102.44,2.419444561,1577503922,1.066745247,114.0576916,22.6049149,102.44
197503.0392,2502772.344,102.44,2.419444561,1577503922,1.066745247,114.0576918,22.6049153,102.44
197503.0392,2502772.344,102.44,2.419444561,1577503922,1.066745247,114.0576918,22.6049153,102.44
197503.0606,2502772.388,102.44,2.405555487,1577503922,1.066745247,114.057692,22.6049157,102.44
197503.0606,2502772.388,102.44,2.405555487,1577503922,1.066745247,114.057692,22.6049157,102.44
197503.0821,2502772.432,102.44,2.405555487,1577503922,1.066745247,114.0576922,22.6049161,102.44
197503.0821,2502772.432,102.44,2.405555487,1577503922,1.066745247,114.0576922,22.6049161,102.44
197503.1136,2502772.465,102.44,2.405555487,1577503922,1.066745247,114.0576925,22.6049164,102.44
197503.1136,2502772.465,102.44,2.405555487,1577503922,1.066745247,114.0576925,22.6049164,102.44
197503.135,2502772.509,102.44,2.405555487,1577503922,1.066745247,114.0576927,22.6049168,102.44
197503.135,2502772.509,102.44,2.405555487,1577503922,1.066745247,114.0576927,22.6049168,102.44
197503.1565,2502772.553,102.44,2.405555487,1577503922,1.066745247,114.0576929,22.6049172,102.44
197503.1565,2502772.553,102.44,2.405555487,1577503922,1.066745247,114.0576929,22.6049172,102.44
197503.1565,2502772.553,102.44,2.405555487,1577503922,1.066745247,114.0576932,22.6049176,102.45
197503.1882,2502772.596,102.45,2.405555487,1577503922,1.06691978,114.0576932,22.6049176,102.45
197503.2097,2502772.64,102.45,2.405555487,1577503922,1.06691978,114.0576934,22.604918,102.45
197503.2097,2502772.64,102.45,2.405555487,1577503922,1.06691978,114.0576934,22.604918,102.45
197503.2311,2502772.684,102.45,2.405555487,1577503922,1.06691978,114.0576936,22.6049184,102.45
197503.2311,2502772.684,102.45,2.405555487,1577503922,1.06691978,114.0576936,22.6049184,102.45
197503.2524,2502772.717,102.45,2.405555487,1577503922,1.067094313,114.0576938,22.6049187,102.45
197503.2524,2502772.717,102.45,2.405555487,1577503922,1.067094313,114.0576938,22.6049187,102.45
197503.2841,2502772.761,102.45,2.405555487,1577503922,1.067094313,114.0576941,22.6049191,102.45
197503.2841,2502772.761,102.45,2.405555487,1577503922,1.067094313,114.0576941,22.6049191,102.45
197503.3056,2502772.805,102.45,2.375,1577503922,1.067443379,114.0576943,22.6049195,102.45
197503.3056,2502772.805,102.45,2.375,1577503923,1.067443379,114.0576943,22.6049195,102.45
197503.327,2502772.848,102.45,2.338888884,1577503923,1.067443379,114.0576945,22.6049199,102.45
197503.327,2502772.848,102.45,2.338888884,1577503923,1.067443379,114.0576945,22.6049199,102.45
197503.3485,2502772.892,102.45,2.338888884,1577503923,1.067443379,114.0576947,22.6049203,102.45
197503.3485,2502772.892,102.45,2.338888884,1577503923,1.067443379,114.0576947,22.6049203,102.45
197503.3802,2502772.936,102.45,2.375,1577503923,1.067443379,114.057695,22.6049207,102.45
197503.3802,2502772.936,102.45,2.375,1577503923,1.067443379,114.057695,22.6049207,102.45
197503.4014,2502772.969,102.45,2.375,1577503923,1.067094313,114.0576952,22.604921,102.45
197503.4014,2502772.969,102.45,2.375,1577503923,1.067094313,114.0576952,22.604921,102.45
197503.4229,2502773.013,102.46,2.327777863,1577503923,1.067094313,114.0576954,22.6049214,102.46
197503.4229,2502773.013,102.46,2.327777863,1577503923,1.067094313,114.0576954,22.6049214,102.46
197503.4443,2502773.057,102.46,2.338888884,1577503923,1.06691978,114.0576956,22.6049218,102.46
197503.4443,2502773.057,102.46,2.338888884,1577503923,1.06691978,114.0576956,22.6049218,102.46
197503.4658,2502773.101,102.46,2.436111212,1577503923,1.06691978,114.0576958,22.6049222,102.46
197503.4658,2502773.101,102.46,2.436111212,1577503923,1.06691978,114.0576958,22.6049222,102.46
197503.4973,2502773.133,102.46,2.436111212,1577503923,1.06691978,114.0576961,22.6049225,102.46
197503.4973,2502773.133,102.46,2.436111212,1577503923,1.06691978,114.0576961,22.6049225,102.46
197503.4973,2502773.133,102.46,2.436111212,1577503923,1.06691978,114.0576961,22.6049225,102.46
197503.5295,2502773.199,102.46,2.405555487,1577503923,1.06691978,114.0576964,22.6049231,102.46
197503.5402,2502773.221,102.46,2.386111021,1577503923,1.06691978,114.0576965,22.6049233,102.46
197503.5402,2502773.221,102.46,2.386111021,1577503923,1.06691978,114.0576965,22.6049233,102.46
197503.5509,2502773.243,102.46,2.375,1577503923,1.06691978,114.0576966,22.6049235,102.46
197503.5827,2502773.287,102.47,2.375,1577503923,1.06691978,114.0576969,22.6049239,102.47
197503.5934,2502773.309,102.47,2.375,1577503923,1.06691978,114.057697,22.6049241,102.47
197503.5934,2502773.309,102.47,2.375,1577503923,1.06691978,114.057697,22.6049241,102.47
197503.6146,2502773.342,102.47,2.375,1577503923,1.067094313,114.0576972,22.6049244,102.47
197503.6146,2502773.342,102.47,2.375,1577503923,1.067094313,114.0576972,22.6049244,102.47
197503.6361,2502773.385,102.47,2.375,1577503923,1.06691978,114.0576974,22.6049248,102.47
197503.6361,2502773.385,102.47,2.375,1577503923,1.06691978,114.0576974,22.6049248,102.47
197503.6575,2502773.429,102.47,2.375,1577503923,1.06691978,114.0576976,22.6049252,102.47
197503.6575,2502773.429,102.47,2.375,1577503923,1.06691978,114.0576976,22.6049252,102.47
197503.6892,2502773.473,102.47,2.338888884,1577503923,1.06691978,114.0576979,22.6049256,102.47
197503.7,2502773.495,102.47,2.338888884,1577503923,1.06691978,114.057698,22.6049258,102.47
197503.7107,2502773.517,102.47,2.338888884,1577503923,1.06691978,114.0576981,22.604926,102.47
197503.7107,2502773.517,102.47,2.338888884,1577503923,1.06691978,114.0576981,22.604926,102.47
197503.7319,2502773.55,102.47,2.358333349,1577503923,1.066745247,114.0576983,22.6049263,102.47
197503.7319,2502773.55,102.47,2.358333349,1577503923,1.066745247,114.0576983,22.6049263,102.47
197503.7534,2502773.594,102.48,2.375,1577503923,1.066745247,114.0576985,22.6049267,102.48
197503.7534,2502773.594,102.48,2.375,1577503923,1.066745247,114.0576985,22.6049267,102.48
197503.7851,2502773.637,102.48,2.375,1577503923,1.066745247,114.0576988,22.6049271,102.48
197503.7851,2502773.637,102.48,2.375,1577503923,1.066745247,114.0576988,22.6049271,102.48
197503.7963,2502773.682,102.48,2.358333349,1577503923,1.06691978,114.0576989,22.6049275,102.48
197503.8173,2502773.703,102.48,2.358333349,1577503923,1.06691978,114.0576991,22.6049277,102.48
197503.828,2502773.725,102.48,2.358333349,1577503923,1.06691978,114.0576992,22.6049279,102.48
197503.828,2502773.725,102.48,2.358333349,1577503923,1.06691978,114.0576992,22.6049279,102.48
197503.8493,2502773.758,102.48,2.358333349,1577503923,1.06691978,114.0576994,22.6049282,102.48
197503.8493,2502773.758,102.48,2.358333349,1577503923,1.06691978,114.0576994,22.6049282,102.48
197503.8707,2502773.802,102.48,2.358333349,1577503923,1.06691978,114.0576996,22.6049286,102.48
197503.8707,2502773.802,102.48,2.358333349,1577503923,1.06691978,114.0576996,22.6049286,102.48
197503.8922,2502773.846,102.48,2.358333349,1577503923,1.06691978,114.0576998,22.604929,102.48
197503.8922,2502773.846,102.48,2.358333349,1577503923,1.06691978,114.0576998,22.604929,102.48
197503.9239,2502773.89,102.48,2.358333349,1577503923,1.06691978,114.0577001,22.6049294,102.48
197503.9239,2502773.89,102.48,2.358333349,1577503923,1.06691978,114.0577001,22.6049294,102.48
197503.9451,2502773.923,102.48,2.358333349,1577503923,1.06691978,114.0577003,22.6049297,102.48
197503.9451,2502773.923,102.48,2.358333349,1577503923,1.06691978,114.0577003,22.6049297,102.48
197503.9451,2502773.923,102.48,2.358333349,1577503923,1.06691978,114.0577005,22.6049301,102.48
197503.9666,2502773.966,102.48,2.358333349,1577503923,1.06691978,114.0577005,22.6049301,102.48
197503.9666,2502773.966,102.48,2.358333349,1577503923,1.06691978,114.0577007,22.6049305,102.49
197503.988,2502774.01,102.49,2.358333349,1577503923,1.06691978,114.0577007,22.6049305,102.49
197504.0198,2502774.054,102.49,2.358333349,1577503923,1.06691978,114.057701,22.6049309,102.49
197504.0198,2502774.054,102.49,2.358333349,1577503923,1.06691978,114.057701,22.6049309,102.49
197504.0412,2502774.098,102.49,2.358333349,1577503923,1.06691978,114.0577012,22.6049313,102.49
197504.0412,2502774.098,102.49,2.358333349,1577503923,1.06691978,114.0577012,22.6049313,102.49
197504.0624,2502774.131,102.49,2.358333349,1577503923,1.06691978,114.0577014,22.6049316,102.49
197504.0624,2502774.131,102.49,2.358333349,1577503923,1.06691978,114.0577014,22.6049316,102.49
197504.0839,2502774.175,102.49,2.358333349,1577503923,1.066745247,114.0577016,22.604932,102.49
197504.0839,2502774.175,102.49,2.358333349,1577503923,1.066745247,114.0577016,22.604932,102.49
197504.0839,2502774.175,102.49,2.358333349,1577503923,1.066745247,114.0577018,22.6049324,102.49
197504.1053,2502774.219,102.49,2.358333349,1577503923,1.066745247,114.0577018,22.6049324,102.49
197504.1371,2502774.262,102.5,2.358333349,1577503923,1.066745247,114.0577021,22.6049328,102.5
197504.1371,2502774.262,102.5,2.358333349,1577503923,1.066745247,114.0577021,22.6049328,102.5
197504.1583,2502774.295,102.5,2.358333349,1577503923,1.066745247,114.0577023,22.6049331,102.5
197504.1583,2502774.295,102.5,2.358333349,1577503923,1.066745247,114.0577023,22.6049331,102.5
197504.1798,2502774.339,102.5,2.358333349,1577503923,1.066745247,114.0577025,22.6049335,102.5
197504.1798,2502774.339,102.5,2.358333349,1577503923,1.066745247,114.0577025,22.6049335,102.5
197504.2012,2502774.383,102.5,2.358333349,1577503923,1.066745247,114.0577027,22.6049339,102.5
197504.2012,2502774.383,102.5,2.358333349,1577503923,1.066745247,114.0577027,22.6049339,102.5
197504.2329,2502774.427,102.5,2.358333349,1577503923,1.066570715,114.057703,22.6049343,102.5
197504.2329,2502774.427,102.5,2.358333349,1577503923,1.066570715,114.057703,22.6049343,102.5
197504.2329,2502774.427,102.5,2.358333349,1577503923,1.066570715,114.0577032,22.6049346,102.5
197504.2542,2502774.46,102.5,2.358333349,1577503923,1.066570715,114.0577032,22.6049346,102.5
197504.2756,2502774.503,102.5,2.358333349,1577503923,1.066570715,114.0577034,22.604935,102.5
197504.2756,2502774.503,102.5,2.358333349,1577503923,1.066570715,114.0577034,22.604935,102.5
197504.2971,2502774.547,102.51,2.358333349,1577503923,1.066570715,114.0577036,22.6049354,102.51
197504.2971,2502774.547,102.51,2.358333349,1577503923,1.066570715,114.0577036,22.6049354,102.51
197504.3185,2502774.591,102.51,2.358333349,1577503923,1.066570715,114.0577038,22.6049358,102.51
197504.3185,2502774.591,102.51,2.358333349,1577503923,1.066570715,114.0577038,22.6049358,102.51
197504.3185,2502774.591,102.51,2.358333349,1577503923,1.066570715,114.0577038,22.6049358,102.51
197504.3185,2502774.591,102.51,2.358333349,1577503923,1.066570715,114.0577042,22.6049363,102.51
197504.3608,2502774.646,102.51,2.358333349,1577503923,1.066570715,114.0577042,22.6049363,102.51
197504.3822,2502774.69,102.51,2.358333349,1577503923,1.066570715,114.0577044,22.6049367,102.51
197504.3822,2502774.69,102.51,2.358333349,1577503923,1.066570715,114.0577044,22.6049367,102.51
197504.4037,2502774.734,102.51,2.358333349,1577503923,1.066570715,114.0577046,22.6049371,102.51
197504.4037,2502774.734,102.51,2.358333349,1577503923,1.066570715,114.0577046,22.6049371,102.51
197504.4249,2502774.767,102.51,2.358333349,1577503923,1.066570715,114.0577048,22.6049374,102.51
197504.4249,2502774.767,102.51,2.358333349,1577503923,1.066570715,114.0577048,22.6049374,102.51
197504.4566,2502774.81,102.51,2.358333349,1577503923,1.066570715,114.0577051,22.6049378,102.51
197504.4566,2502774.81,102.51,2.358333349,1577503923,1.066570715,114.0577051,22.6049378,102.51
197504.4781,2502774.854,102.52,2.358333349,1577503923,1.066570715,114.0577053,22.6049382,102.52
197504.4781,2502774.854,102.52,2.358333349,1577503923,1.066570715,114.0577053,22.6049382,102.52
197504.4995,2502774.898,102.52,2.358333349,1577503924,1.066570715,114.0577055,22.6049386,102.52
197504.4995,2502774.898,102.52,2.358333349,1577503924,1.066570715,114.0577055,22.6049386,102.52
197504.5208,2502774.931,102.52,2.358333349,1577503924,1.066570715,114.0577057,22.6049389,102.52
197504.5208,2502774.931,102.52,2.358333349,1577503924,1.066570715,114.0577057,22.6049389,102.52
197504.5525,2502774.975,102.52,2.358333349,1577503924,1.066570715,114.057706,22.6049393,102.52
197504.5525,2502774.975,102.52,2.358333349,1577503924,1.066570715,114.057706,22.6049393,102.52
197504.574,2502775.018,102.52,2.358333349,1577503924,1.066570715,114.0577062,22.6049397,102.52
197504.574,2502775.018,102.52,2.358333349,1577503924,1.066570715,114.0577062,22.6049397,102.52
197504.5954,2502775.062,102.53,2.358333349,1577503924,1.066396182,114.0577064,22.6049401,102.53
197504.5954,2502775.062,102.53,2.358333349,1577503924,1.066396182,114.0577064,22.6049401,102.53
197504.6169,2502775.106,102.53,2.358333349,1577503924,1.066396182,114.0577066,22.6049405,102.53
197504.6169,2502775.106,102.53,2.358333349,1577503924,1.066396182,114.0577066,22.6049405,102.53
197504.6484,2502775.139,102.53,2.358333349,1577503924,1.066396182,114.0577069,22.6049408,102.53
197504.6484,2502775.139,102.53,2.358333349,1577503924,1.066396182,114.0577069,22.6049408,102.53
197504.6698,2502775.183,102.53,2.358333349,1577503924,1.066396182,114.0577071,22.6049412,102.53
197504.6698,2502775.183,102.53,2.358333349,1577503924,1.066396182,114.0577071,22.6049412,102.53
197504.6913,2502775.227,102.53,2.358333349,1577503924,1.066396182,114.0577073,22.6049416,102.53
197504.6913,2502775.227,102.53,2.358333349,1577503924,1.066396182,114.0577073,22.6049416,102.53
197504.7127,2502775.271,102.53,2.358333349,1577503924,1.066396182,114.0577075,22.604942,102.53
197504.7127,2502775.271,102.53,2.358333349,1577503924,1.066396182,114.0577075,22.604942,102.53
197504.7342,2502775.315,102.53,2.358333349,1577503924,1.066396182,114.0577077,22.6049424,102.53
197504.7342,2502775.315,102.53,2.358333349,1577503924,1.066396182,114.0577077,22.6049424,102.53
197504.7657,2502775.347,102.53,2.358333349,1577503924,1.066396182,114.057708,22.6049427,102.53
197504.7657,2502775.347,102.53,2.358333349,1577503924,1.066396182,114.057708,22.6049427,102.53
197504.7872,2502775.391,102.53,2.358333349,1577503924,1.066396182,114.0577082,22.6049431,102.53
197504.7872,2502775.391,102.53,2.358333349,1577503924,1.066396182,114.0577082,22.6049431,102.53
197504.8086,2502775.435,102.54,2.358333349,1577503924,1.066221649,114.0577084,22.6049435,102.54
197504.8086,2502775.435,102.54,2.358333349,1577503924,1.066221649,114.0577084,22.6049435,102.54
197504.8301,2502775.479,102.54,2.338888884,1577503924,1.066221649,114.0577086,22.6049439,102.54
197504.8301,2502775.479,102.54,2.338888884,1577503924,1.066221649,114.0577086,22.6049439,102.54
197504.8616,2502775.512,102.54,2.338888884,1577503924,1.066221649,114.0577089,22.6049442,102.54
197504.8616,2502775.512,102.54,2.338888884,1577503924,1.066221649,114.0577089,22.6049442,102.54
197504.883,2502775.556,102.54,2.327777863,1577503924,1.066221649,114.0577091,22.6049446,102.54
197504.883,2502775.556,102.54,2.327777863,1577503924,1.066221649,114.0577091,22.6049446,102.54
197504.9045,2502775.599,102.55,2.327777863,1577503924,1.066221649,114.0577093,22.604945,102.55
197504.9045,2502775.599,102.55,2.327777863,1577503924,1.066221649,114.0577093,22.604945,102.55
197504.9257,2502775.632,102.55,2.327777863,1577503924,1.066221649,114.0577095,22.6049453,102.55
197504.9257,2502775.632,102.55,2.327777863,1577503924,1.066221649,114.0577095,22.6049453,102.55
197504.9472,2502775.676,102.55,2.327777863,1577503924,1.066047116,114.0577097,22.6049457,102.55
197504.9472,2502775.676,102.55,2.327777863,1577503924,1.066047116,114.0577097,22.6049457,102.55
197504.9789,2502775.72,102.55,2.327777863,1577503924,1.066221649,114.05771,22.6049461,102.55
197504.9789,2502775.72,102.55,2.327777863,1577503924,1.066221649,114.05771,22.6049461,102.55
197505.0003,2502775.764,102.55,2.327777863,1577503924,1.066221649,114.0577102,22.6049465,102.55
197505.0003,2502775.764,102.55,2.327777863,1577503924,1.066221649,114.0577102,22.6049465,102.55
197505.0216,2502775.797,102.55,2.327777863,1577503924,1.066221649,114.0577104,22.6049468,102.55
197505.0216,2502775.797,102.55,2.327777863,1577503924,1.066221649,114.0577104,22.6049468,102.55
197505.043,2502775.841,102.55,2.327777863,1577503924,1.066221649,114.0577106,22.6049472,102.55
197505.043,2502775.841,102.55,2.327777863,1577503924,1.066221649,114.0577106,22.6049472,102.55
197505.0748,2502775.884,102.56,2.327777863,1577503924,1.066221649,114.0577109,22.6049476,102.56
197505.0748,2502775.884,102.56,2.327777863,1577503924,1.066221649,114.0577109,22.6049476,102.56
197505.0962,2502775.928,102.56,2.327777863,1577503924,1.066047116,114.0577111,22.604948,102.56
197505.0962,2502775.928,102.56,2.327777863,1577503924,1.066047116,114.0577111,22.604948,102.56
197505.1174,2502775.961,102.56,2.327777863,1577503924,1.066047116,114.0577113,22.6049483,102.56
197505.1174,2502775.961,102.56,2.327777863,1577503924,1.066047116,114.0577113,22.6049483,102.56
197505.1389,2502776.005,102.56,2.327777863,1577503924,1.066047116,114.0577115,22.6049487,102.56
197505.1389,2502776.005,102.56,2.327777863,1577503924,1.066047116,114.0577115,22.6049487,102.56
197505.1603,2502776.049,102.56,2.327777863,1577503924,1.066047116,114.0577117,22.6049491,102.56
197505.1603,2502776.049,102.56,2.327777863,1577503924,1.066047116,114.0577118,22.6049493,102.56
197505.1921,2502776.093,102.56,2.327777863,1577503924,1.066047116,114.057712,22.6049495,102.56
197505.1921,2502776.093,102.56,2.327777863,1577503924,1.066047116,114.057712,22.6049495,102.56
197505.2133,2502776.125,102.56,2.327777863,1577503924,1.066047116,114.0577122,22.6049498,102.56
197505.2133,2502776.125,102.56,2.327777863,1577503924,1.066047116,114.0577122,22.6049498,102.56
197505.2348,2502776.169,102.57,2.327777863,1577503924,1.066047116,114.0577124,22.6049502,102.57
197505.2348,2502776.169,102.57,2.327777863,1577503924,1.066047116,114.0577124,22.6049502,102.57
197505.2562,2502776.213,102.57,2.327777863,1577503924,1.066047116,114.0577126,22.6049506,102.57
197505.2562,2502776.213,102.57,2.327777863,1577503924,1.066047116,114.0577126,22.6049506,102.57
197505.2777,2502776.257,102.57,2.327777863,1577503924,1.066047116,114.0577128,22.604951,102.57
197505.2777,2502776.257,102.57,2.327777863,1577503924,1.066047116,114.0577128,22.604951,102.57
197505.3092,2502776.29,102.57,2.327777863,1577503924,1.066047116,114.0577131,22.6049513,102.57
197505.3092,2502776.29,102.57,2.327777863,1577503924,1.066047116,114.0577131,22.6049513,102.57
197505.3306,2502776.334,102.57,2.327777863,1577503924,1.065872583,114.0577133,22.6049517,102.57
197505.3306,2502776.334,102.57,2.327777863,1577503924,1.065872583,114.0577133,22.6049517,102.57
197505.3521,2502776.378,102.57,2.327777863,1577503924,1.065872583,114.0577135,22.6049521,102.57
197505.3521,2502776.378,102.57,2.327777863,1577503924,1.065872583,114.0577135,22.6049521,102.57
197505.3735,2502776.421,102.57,2.327777863,1577503924,1.065872583,114.0577137,22.6049525,102.57
197505.3735,2502776.421,102.57,2.327777863,1577503924,1.065872583,114.0577137,22.6049525,102.57
197505.3948,2502776.454,102.57,2.327777863,1577503924,1.065872583,114.0577139,22.6049528,102.57
197505.3948,2502776.454,102.57,2.327777863,1577503924,1.065872583,114.0577139,22.6049528,102.57
197505.4265,2502776.498,102.58,2.327777863,1577503924,1.065872583,114.0577142,22.6049532,102.58
197505.4265,2502776.498,102.58,2.327777863,1577503924,1.065872583,114.0577142,22.6049532,102.58
197505.448,2502776.542,102.58,2.327777863,1577503924,1.065872583,114.0577144,22.6049536,102.58
197505.4587,2502776.564,102.58,2.327777863,1577503924,1.065872583,114.0577145,22.6049538,102.58
197505.4692,2502776.575,102.58,2.327777863,1577503924,1.065872583,114.0577146,22.6049539,102.58
197505.4692,2502776.575,102.58,2.327777863,1577503924,1.065872583,114.0577146,22.6049539,102.58
197505.4906,2502776.619,102.58,2.327777863,1577503924,1.065872583,114.0577148,22.6049543,102.58
197505.4906,2502776.619,102.58,2.327777863,1577503924,1.065872583,114.0577148,22.6049543,102.58
197505.5121,2502776.663,102.58,2.327777863,1577503924,1.065872583,114.057715,22.6049547,102.58
197505.5121,2502776.663,102.58,2.327777863,1577503924,1.065872583,114.057715,22.6049547,102.58
197505.5438,2502776.706,102.59,2.327777863,1577503924,1.065872583,114.0577153,22.6049551,102.59
197505.5438,2502776.706,102.59,2.327777863,1577503924,1.065872583,114.0577153,22.6049551,102.59
197505.5651,2502776.739,102.59,2.327777863,1577503924,1.065872583,114.0577155,22.6049554,102.59
197505.5758,2502776.761,102.59,2.327777863,1577503924,1.065872583,114.0577156,22.6049556,102.59
197505.5865,2502776.783,102.59,2.327777863,1577503924,1.065872583,114.0577157,22.6049558,102.59
197505.5865,2502776.783,102.59,2.327777863,1577503924,1.065872583,114.0577157,22.6049558,102.59
197505.608,2502776.827,102.59,2.327777863,1577503924,1.065872583,114.0577159,22.6049562,102.59
197505.608,2502776.827,102.59,2.327777863,1577503924,1.065872583,114.0577159,22.6049562,102.59
197505.6292,2502776.86,102.59,2.327777863,1577503924,1.065872583,114.0577161,22.6049565,102.59
197505.6292,2502776.86,102.59,2.327777863,1577503924,1.065872583,114.0577161,22.6049565,102.59
197505.6609,2502776.903,102.59,2.327777863,1577503924,1.065872583,114.0577164,22.6049569,102.59
